record_scope,fare_scope,matsim_line_id,matsim_route_id,official_operator,operator_scope_status,route_franchise_scope_status,official_route_id,official_route_sequence,official_direction,boarding_stop_id,alighting_stop_id,official_published_fare_hkd,model_fare_hkd,cost_hkd,currency,fare_resolution_status,fare_resolution_method,official_value_available,model_assumption_used,cost_quality,anomaly_flag,anomaly_severity,anomaly_reason,audit_priority,zero_is_explicit_raw_record,candidate_values_hkd_json,candidate_record_count,candidate_min_hkd,candidate_max_hkd,candidate_spread_hkd,selected_candidate_hkd,selection_rationale,source_record_ids_json,source_file,source_sha256,candidate_records_json,source_revision_cutoff_date,source_download_date,cost_effective_date,cost_effective_date_status,passenger_type,payment_medium,service_class,day_type,time_period,transfer_concession_status,eligibility_status,temporal_status,route_distance_m,stop_count,route_fallback_fare_hkd,fallback_level,fallback_reference_route_ids_json,fallback_reference_values_hkd_json,fallback_reference_count
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000100,bus_1000100_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000100,1,1,6278,879,,5.6,5.6,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[5.6],2,5.6,5.6,0.0,5.6,all 2 raw official candidate records equal 5.6; no record-order selection,"[""gtfs:fare_rules:640311;fare_attributes:640311"",""gtfs:fare_rules:640336;fare_attributes:640336""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""879"",""fare_attribute_line"":640311,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-3-5"",""fare_rule_line"":640311,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6278"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""879"",""fare_attribute_line"":640336,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-3-30"",""fare_rule_line"":640336,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""6278"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000100,bus_1000100_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000100,1,1,879,10000143,,5.6,5.6,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[5.6],2,5.6,5.6,0.0,5.6,all 2 raw official candidate records equal 5.6; no record-order selection,"[""gtfs:fare_rules:640400;fare_attributes:640400"",""gtfs:fare_rules:640850;fare_attributes:640850""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""10000143"",""fare_attribute_line"":640400,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-5-31"",""fare_rule_line"":640400,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""10000143"",""fare_attribute_line"":640850,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-30-31"",""fare_rule_line"":640850,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000100,bus_1000100_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000100,1,1,879,13384,,5.6,5.6,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[5.6],2,5.6,5.6,0.0,5.6,all 2 raw official candidate records equal 5.6; no record-order selection,"[""gtfs:fare_rules:640404;fare_attributes:640404"",""gtfs:fare_rules:640854;fare_attributes:640854""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""13384"",""fare_attribute_line"":640404,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-5-35"",""fare_rule_line"":640404,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""13384"",""fare_attribute_line"":640854,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-30-35"",""fare_rule_line"":640854,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000100,bus_1000100_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000100,1,1,879,6258,,5.6,5.6,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[5.6],2,5.6,5.6,0.0,5.6,all 2 raw official candidate records equal 5.6; no record-order selection,"[""gtfs:fare_rules:640403;fare_attributes:640403"",""gtfs:fare_rules:640853;fare_attributes:640853""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""6258"",""fare_attribute_line"":640403,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-5-34"",""fare_rule_line"":640403,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""6258"",""fare_attribute_line"":640853,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-30-34"",""fare_rule_line"":640853,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000100,bus_1000100_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000100,1,1,879,6261,,5.6,5.6,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[5.6],2,5.6,5.6,0.0,5.6,all 2 raw official candidate records equal 5.6; no record-order selection,"[""gtfs:fare_rules:640405;fare_attributes:640405"",""gtfs:fare_rules:640855;fare_attributes:640855""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""6261"",""fare_attribute_line"":640405,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-5-36"",""fare_rule_line"":640405,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""6261"",""fare_attribute_line"":640855,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-30-36"",""fare_rule_line"":640855,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000100,bus_1000100_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000100,1,1,879,6275,,5.6,5.6,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[5.6],2,5.6,5.6,0.0,5.6,all 2 raw official candidate records equal 5.6; no record-order selection,"[""gtfs:fare_rules:640402;fare_attributes:640402"",""gtfs:fare_rules:640852;fare_attributes:640852""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""6275"",""fare_attribute_line"":640402,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-5-33"",""fare_rule_line"":640402,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""6275"",""fare_attribute_line"":640852,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-30-33"",""fare_rule_line"":640852,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000100,bus_1000100_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000100,1,1,879,6279,,5.6,5.6,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[5.6],2,5.6,5.6,0.0,5.6,all 2 raw official candidate records equal 5.6; no record-order selection,"[""gtfs:fare_rules:640401;fare_attributes:640401"",""gtfs:fare_rules:640851;fare_attributes:640851""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""6279"",""fare_attribute_line"":640401,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-5-32"",""fare_rule_line"":640401,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""6279"",""fare_attribute_line"":640851,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-30-32"",""fare_rule_line"":640851,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""879"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000100,bus_1000100_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000100,1,1,895,879,,5.6,5.6,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[5.6],2,5.6,5.6,0.0,5.6,all 2 raw official candidate records equal 5.6; no record-order selection,"[""gtfs:fare_rules:640343;fare_attributes:640343"",""gtfs:fare_rules:640368;fare_attributes:640368""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""879"",""fare_attribute_line"":640343,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-4-5"",""fare_rule_line"":640343,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""895"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""879"",""fare_attribute_line"":640368,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000100-1-4-30"",""fare_rule_line"":640368,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""895"",""price"":5.6,""route_id"":""1000100"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000197,bus_1000197_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000197,1,1,10000095,10000105,,6.0,6.0,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[6.0],3,6.0,6.0,0.0,6.0,all 3 raw official candidate records equal 6; no record-order selection,"[""gtfs:fare_rules:644324;fare_attributes:644324"",""gtfs:fare_rules:644326;fare_attributes:644326"",""gtfs:fare_rules:644404;fare_attributes:644404""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""10000105"",""fare_attribute_line"":644324,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000197-1-2-13"",""fare_rule_line"":644324,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""10000095"",""price"":6.0,""route_id"":""1000197"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""10000105"",""fare_attribute_line"":644326,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000197-1-2-15"",""fare_rule_line"":644326,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""10000095"",""price"":6.0,""route_id"":""1000197"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""10000105"",""fare_attribute_line"":644404,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000197-1-14-15"",""fare_rule_line"":644404,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""10000095"",""price"":6.0,""route_id"":""1000197"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000197,bus_1000197_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000197,1,1,10000105,10000095,,6.0,6.0,HKD,official_duplicate_consensus,identical_raw_candidate_consensus,False,True,C,True,low,duplicate_identical_records_collapsed_for_simulation,1,False,[6.0],3,6.0,6.0,0.0,6.0,all 3 raw official candidate records equal 6; no record-order selection,"[""gtfs:fare_rules:644300;fare_attributes:644300"",""gtfs:fare_rules:644312;fare_attributes:644312"",""gtfs:fare_rules:644402;fare_attributes:644402""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""10000095"",""fare_attribute_line"":644300,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000197-1-1-2"",""fare_rule_line"":644300,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""10000105"",""price"":6.0,""route_id"":""1000197"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""10000095"",""fare_attribute_line"":644312,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000197-1-1-14"",""fare_rule_line"":644312,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""10000105"",""price"":6.0,""route_id"":""1000197"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""},{""currency"":""HKD"",""destination_id"":""10000095"",""fare_attribute_line"":644402,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000197-1-13-14"",""fare_rule_line"":644402,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""10000105"",""price"":6.0,""route_id"":""1000197"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000066,bus_1000066_1,LRTFeeder,other_bus_operator,other_bus_service,1000066,1,1,10000039,12384,5.1,5.1,5.1,HKD,official_unique_scope_relaxed,direct_unique_gtfs_ordered_od_other_bus_scope,True,True,B,True,medium,other_bus_service_included_for_coverage_without_eligibility_modelling,2,False,[5.1],1,5.1,5.1,0.0,5.1,unique raw GTFS ordered OD used for another officially identified bus service without passenger eligibility modelling,"[""gtfs:fare_rules:631738;fare_attributes:631738""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12384"",""fare_attribute_line"":631738,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000066-1-1-2"",""fare_rule_line"":631738,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""10000039"",""price"":5.1,""route_id"":""1000066"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
ordered_stop_od,bus_simulation_coverage_ordered_stop_od,line_bus_1000066,bus_1000066_1,LRTFeeder,other_bus_operator,other_bus_service,1000066,1,1,10000039,9884,5.1,5.1,5.1,HKD,official_unique_scope_relaxed,direct_unique_gtfs_ordered_od_other_bus_scope,True,True,B,True,medium,other_bus_service_included_for_coverage_without_eligibility_modelling,2,False,[5.1],1,5.1,5.1,0.0,5.1,unique raw GTFS ordered OD used for another officially identified bus service without passenger eligibility modelling,"[""gtfs:fare_rules:631740;fare_attributes:631740""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9884"",""fare_attribute_line"":631740,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000066-1-1-4"",""fare_rule_line"":631740,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""10000039"",""price"":5.1,""route_id"":""1000066"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date,,,,,,,
