fare_scope,matsim_line_id,matsim_route_id,official_operator,operator_scope_status,route_franchise_scope_status,official_route_id,official_route_sequence,official_direction,boarding_stop_id,alighting_stop_id,official_published_fare_hkd,model_fare_hkd,cost_hkd,currency,fare_resolution_status,fare_resolution_method,official_value_available,model_assumption_used,cost_quality,anomaly_flag,anomaly_severity,anomaly_reason,audit_priority,zero_is_explicit_raw_record,candidate_values_hkd_json,candidate_record_count,candidate_min_hkd,candidate_max_hkd,candidate_spread_hkd,selected_candidate_hkd,selection_rationale,source_record_ids_json,source_file,source_sha256,candidate_records_json,source_revision_cutoff_date,source_download_date,cost_effective_date,cost_effective_date_status,passenger_type,payment_medium,service_class,day_type,time_period,transfer_concession_status,eligibility_status,temporal_status
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,10000016,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614703;fare_attributes:614703""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""10000016"",""fare_attribute_line"":614703,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-17"",""fare_rule_line"":614703,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,12406,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614704;fare_attributes:614704""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12406"",""fare_attribute_line"":614704,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-18"",""fare_rule_line"":614704,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,12407,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614705;fare_attributes:614705""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12407"",""fare_attribute_line"":614705,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-19"",""fare_rule_line"":614705,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,12408,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614706;fare_attributes:614706""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""12408"",""fare_attribute_line"":614706,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-20"",""fare_rule_line"":614706,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,13183,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614707;fare_attributes:614707""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""13183"",""fare_attribute_line"":614707,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-21"",""fare_rule_line"":614707,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,13380,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614699;fare_attributes:614699""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""13380"",""fare_attribute_line"":614699,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-13"",""fare_rule_line"":614699,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,6111,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614701;fare_attributes:614701""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""6111"",""fare_attribute_line"":614701,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-15"",""fare_rule_line"":614701,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,6113,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614702;fare_attributes:614702""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""6113"",""fare_attribute_line"":614702,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-16"",""fare_rule_line"":614702,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,9570,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614694;fare_attributes:614694""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9570"",""fare_attribute_line"":614694,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-8"",""fare_rule_line"":614694,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,9581,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614691;fare_attributes:614691""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9581"",""fare_attribute_line"":614691,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-5"",""fare_rule_line"":614691,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,9586,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614692;fare_attributes:614692""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9586"",""fare_attribute_line"":614692,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-6"",""fare_rule_line"":614692,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,9588,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614693;fare_attributes:614693""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9588"",""fare_attribute_line"":614693,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-7"",""fare_rule_line"":614693,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,9590,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614695;fare_attributes:614695""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9590"",""fare_attribute_line"":614695,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-9"",""fare_rule_line"":614695,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,9592,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614696;fare_attributes:614696""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9592"",""fare_attribute_line"":614696,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-10"",""fare_rule_line"":614696,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,9594,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614697;fare_attributes:614697""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9594"",""fare_attribute_line"":614697,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-11"",""fare_rule_line"":614697,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,9597,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614698;fare_attributes:614698""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9597"",""fare_attribute_line"":614698,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-12"",""fare_rule_line"":614698,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
bus_simulation_coverage_ordered_stop_od,line_bus_1000001,bus_1000001_1,KMB,confirmed_franchised_operator,confirmed_franchised_route,1000001,1,1,12749,9599,10.4,10.4,10.4,HKD,official_unique,direct_unique_gtfs_ordered_od,True,False,B,False,,,0,False,[10.4],1,10.4,10.4,0.0,10.4,exact Bus Core v1 active rule and unique raw GTFS ordered OD,"[""gtfs:fare_rules:614700;fare_attributes:614700""]",data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt;data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt,e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06,"[{""currency"":""HKD"",""destination_id"":""9599"",""fare_attribute_line"":614700,""fare_attributes_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_attributes.txt"",""fare_id"":""1000001-1-4-14"",""fare_rule_line"":614700,""fare_rules_source_file"":""data/transit/hongkong/PublicTransportGTFS/gtfs.zip::fare_rules.txt"",""origin_id"":""12749"",""price"":10.4,""route_id"":""1000001"",""source_sha256"":""e5ad020b79d0020625a4e8eb5428c2253a07705b71bfb809d8a3fa178032ce06""}]",2026-07-14,2026-07-20,,not_encoded_in_source_revision_cutoff_only,generic_passenger_assumed_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,unspecified_ignored_for_simulation,not_modelled_ignored_for_v1,not_modelled_generic_passenger_assumed,source_snapshot_applied_without_route_specific_effective_date
